"Test.not.NA.test.row.index..1.","Test.not.NA.test.row.index..3.","Test[not.NA.test.row.index, 2]","predict"
"02/10/2018",3,0,242.722841206509
"02/10/2018",4,0,229.410051026399
"02/10/2018",5,0,226.190693084879
"02/10/2018",6,0,232.42330933647
"02/10/2018",7,0,416.970903883913
"02/10/2018",8,0,476.173504798737
"02/10/2018",9,0,414.930678205792
"02/10/2018",10,0,407.59082741599
"02/10/2018",11,0,454.953402374634
"02/10/2018",12,0,478.530485707967
"02/10/2018",13,0,490.620628116889
"02/10/2018",14,0,483.305485707967
"02/10/2018",15,0,503.116302671301
"02/10/2018",16,0,512.224148099378
"02/10/2018",17,0,513.737949576371
"02/10/2018",18,0,569.447129991536
"02/10/2018",19,0,440.969183983607
"02/10/2018",20,0,399.835888465088
"02/10/2018",21,0,402.731776733886
"02/10/2018",22,0,386.290725204303
"02/10/2018",23,0,369.659152072927
"03/10/2018",0,1040,269.544548278668
"03/10/2018",1,882,271.109652445335
"03/10/2018",2,685,253.521525015871
"03/10/2018",3,497,241.307954471808
"03/10/2018",4,284,224.184765388142
"03/10/2018",5,173,221.814702316878
"03/10/2018",6,278,217.513410131718
"03/10/2018",7,440,311.895994067574
"03/10/2018",8,762,390.712263337755
"03/10/2018",9,966,361.523440622442
"03/10/2018",10,1113,350.26729190722
"03/10/2018",11,1248,359.779110817477
"03/10/2018",12,1634,393.614505243589
"03/10/2018",13,1849,402.75972743781
"03/10/2018",14,1995,414.962269000475
"03/10/2018",15,2200,414.328852707822
"03/10/2018",16,2112,418.470128214672
"03/10/2018",17,2400,424.832566097321
"03/10/2018",18,2235,452.984470886096
"03/10/2018",19,1792,376.642618272457
"03/10/2018",20,1744,362.321212379111
"03/10/2018",21,1594,359.613966630069
"03/10/2018",22,1393,384.87952145285
"03/10/2018",23,1033,372.979981223328
"04/10/2018",0,0,246.109365667881
"04/10/2018",1,0,250.143045566674
"04/10/2018",2,0,253.900550300672
"04/10/2018",3,0,244.021086677187
"04/10/2018",4,0,232.555223147485
"04/10/2018",5,0,231.280095597299
"04/10/2018",6,0,232.349793372311
"04/10/2018",7,0,465.510511341968
"04/10/2018",8,0,485.701092689361
"04/10/2018",9,0,425.975808414126
"04/10/2018",10,0,441.919501151109
"04/10/2018",11,0,467.828260165532
"04/10/2018",12,0,471.390654138747
"04/10/2018",13,0,489.903232263747
"04/10/2018",14,0,495.674195805413
"04/10/2018",15,0,503.05918873601
"04/10/2018",16,0,490.396619985854
"04/10/2018",17,0,513.271973371285
"04/10/2018",18,0,560.798822699869
"04/10/2018",19,0,459.98065722023
"04/10/2018",20,0,405.071316135276
"04/10/2018",21,0,401.008942269664
"04/10/2018",22,0,400.398896229534
"04/10/2018",23,0,375.514664157203
"05/10/2018",0,973,245.367437605538
"05/10/2018",1,735,240.59376000238
"05/10/2018",2,515,228.844139188677
"05/10/2018",3,329,208.115930043686
"05/10/2018",4,221,201.736871168533
"05/10/2018",5,223,204.223171135273
"05/10/2018",6,531,207.051914585827
"05/10/2018",7,282,400.234830293551
"05/10/2018",8,208,451.573734929338
"05/10/2018",9,47,339.882353157747
"05/10/2018",10,33,300.390519080366
"05/10/2018",11,29,313.11068019492
"05/10/2018",12,23,309.214397352435
"05/10/2018",13,22,290.052299906283
"05/10/2018",14,17,312.029054546636
"05/10/2018",15,8,275.680641920172
"05/10/2018",16,28,294.025417524393
"05/10/2018",17,66,303.123955595791
"05/10/2018",18,74,360.839893193251
"05/10/2018",19,55,252.161776799133
"05/10/2018",20,44,248.251919512323
"05/10/2018",21,32,244.422752845656
"05/10/2018",22,23,268.406523306965
"05/10/2018",23,4,275.236955800706
"06/10/2018",0,0,226.398745013585
"06/10/2018",1,0,224.264532774002
"06/10/2018",2,0,221.105076766011
"06/10/2018",3,0,205.215890088006
"06/10/2018",4,0,191.958294601895
"06/10/2018",5,0,175.695827242667
"06/10/2018",6,0,177.298994709536
"06/10/2018",7,5,226.961891665925
"06/10/2018",8,6,306.114190562315
"06/10/2018",9,5,267.957907377833
"06/10/2018",10,2,281.209957324414
"06/10/2018",11,20,286.050429247951
"06/10/2018",12,130,331.042674618321
"06/10/2018",13,529,352.583129107408
"06/10/2018",14,941,453.531673238998
"06/10/2018",15,1236,472.865217668015
"06/10/2018",16,1601,470.611277343245
"06/10/2018",17,1870,501.843367043199
"06/10/2018",18,2012,556.260394943212
"06/10/2018",19,1761,451.113031404011
"06/10/2018",20,1567,389.059234135626
"06/10/2018",21,1731,405.603242366733
"06/10/2018",22,1459,399.379708140542
"06/10/2018",23,1162,391.823103765162
"07/10/2018",0,1049,264.599863884566
"07/10/2018",1,768,261.584421898637
"07/10/2018",2,538,255.741214330995
"07/10/2018",3,372,234.371822073797
"07/10/2018",4,255,223.155181239871
"07/10/2018",5,146,223.027490918924
"07/10/2018",6,189,217.408966960028
"07/10/2018",7,345,357.54303930058
"07/10/2018",8,589,489.702785397695
"07/10/2018",9,753,433.810053205792
"07/10/2018",10,932,424.003457624324
"07/10/2018",11,1188,431.362051374324
"07/10/2018",12,1516,466.297022166301
"07/10/2018",13,1714,491.052230499634
"07/10/2018",14,1987,478.375798207967
"07/10/2018",15,2167,498.97072893439
"07/10/2018",16,2270,505.519146137335
"07/10/2018",17,2255,507.216353032692
"07/10/2018",18,2069,577.594120077006
"07/10/2018",19,1608,467.365599578661
"07/10/2018",20,1519,434.747828433757
"07/10/2018",21,1385,443.310621763493
"07/10/2018",22,1160,438.84409540056
"07/10/2018",23,840,425.471011676225
"08/10/2018",0,711,254.386915327219
"08/10/2018",1,390,252.897522632319
"08/10/2018",2,265,238.607944610686
"08/10/2018",3,192,213.132552379955
"08/10/2018",4,123,203.371809477024
"08/10/2018",5,215,204.078221623251
"08/10/2018",6,503,211.79233676813
"08/10/2018",7,1206,482.617412383635
"08/10/2018",8,2005,487.133067327043
"08/10/2018",9,1166,426.034331421016
"08/10/2018",10,943,425.779274491867
"08/10/2018",11,1117,456.43799106831
"08/10/2018",12,1238,454.892922142228
"08/10/2018",13,1303,475.986465896702
"08/10/2018",14,1358,484.047950903729
"08/10/2018",15,1502,481.400532422495
"08/10/2018",16,1603,489.140321373232
"08/10/2018",17,2127,493.992156795327
"08/10/2018",18,2787,559.033185099063
"08/10/2018",19,2150,467.056279978804
"08/10/2018",20,1838,447.988325375331
"08/10/2018",21,1788,436.015155698527
"08/10/2018",22,1636,424.126048526884
"08/10/2018",23,1196,372.698913952232
"09/10/2018",0,0,248.903210593069
"09/10/2018",1,0,248.699134769426
"09/10/2018",2,0,234.805971139627
"09/10/2018",3,0,214.198920446753
"09/10/2018",4,0,204.991107946753
"09/10/2018",5,0,204.93777306917
"09/10/2018",6,0,209.288458201405
"09/10/2018",7,0,330.630168082196
"09/10/2018",8,0,392.912796058473
"09/10/2018",9,0,351.06884656607
"09/10/2018",10,0,359.060988690438
"09/10/2018",11,0,363.651149614584
"09/10/2018",12,0,385.186770868589
"09/10/2018",13,0,399.740546910256
"09/10/2018",14,0,400.015239659569
"09/10/2018",15,0,411.381053954037
"09/10/2018",16,0,405.512728546428
"09/10/2018",17,0,413.821843129762
"09/10/2018",18,0,470.518455261097
"09/10/2018",19,0,385.207334424817
"09/10/2018",20,0,369.58468959483
"09/10/2018",21,0,356.610586874634
"09/10/2018",22,0,356.621661322529
"09/10/2018",23,0,347.734484145112
"10/10/2018",0,643,248.480290996232
"10/10/2018",1,144,243.792891946825
"10/10/2018",2,55,228.951608605782
"10/10/2018",3,90,212.264122974911
"10/10/2018",4,82,213.868504938741
"10/10/2018",5,152,200.982664480801
"10/10/2018",6,441,228.15822315867
"10/10/2018",7,1220,316.141237902882
"10/10/2018",8,2082,401.52572087876
"10/10/2018",9,1097,448.94501252026
"10/10/2018",10,792,420.439741213098
"10/10/2018",11,914,429.96563210349
"10/10/2018",12,1006,435.016445742877
"10/10/2018",13,1015,449.386821486925
"10/10/2018",14,1041,456.433485723696
"10/10/2018",15,1171,459.213675636672
"10/10/2018",16,1363,460.234549374994
"10/10/2018",17,1775,494.54937221873
"10/10/2018",18,2514,567.431561494756
"10/10/2018",19,1723,453.790046453912
"10/10/2018",20,1489,425.954443684825
"10/10/2018",21,1445,420.209458230388
"10/10/2018",22,1255,393.609973020438
"10/10/2018",23,901,374.670123185523
"11/10/2018",0,707,253.811582426157
"11/10/2018",1,541,239.928715897965
"11/10/2018",2,341,224.039129334793
"11/10/2018",3,218,210.889690793619
"11/10/2018",4,145,186.933455413647
"11/10/2018",5,197,201.826353960526
"11/10/2018",6,518,195.141870150341
"11/10/2018",7,1233,463.349807609434
"11/10/2018",8,2000,467.958463797424
"11/10/2018",9,1070,441.12690263126
"11/10/2018",10,792,450.913617375498
"11/10/2018",11,926,460.323790721137
"11/10/2018",12,967,469.125205153287
"11/10/2018",13,1000,482.979412066166
"11/10/2018",14,991,475.215297482833
"11/10/2018",15,1054,455.642154059291
"11/10/2018",16,1284,487.549320668109
"11/10/2018",17,1685,500.59784969891
"11/10/2018",18,2378,584.212728865939
"11/10/2018",19,1614,479.240252185109
"11/10/2018",20,1389,435.982204727728
"11/10/2018",21,1398,404.942525941835
"11/10/2018",22,1221,387.475805951756
"11/10/2018",23,857,365.752412173076
"12/10/2018",0,706,238.862217998756
"12/10/2018",1,531,236.670398034487
"12/10/2018",2,409,227.404423286247
"12/10/2018",3,225,185.869583745001
"12/10/2018",4,168,185.827761273784
"12/10/2018",5,183,186.113167178445
"12/10/2018",6,412,195.238440628018
"12/10/2018",7,1142,382.020619827834
"12/10/2018",8,1996,453.780230580668
"12/10/2018",9,1106,415.378041954176
"12/10/2018",10,877,447.394770028091
"12/10/2018",11,959,452.905279391867
"12/10/2018",12,1073,449.786274955583
"12/10/2018",13,1110,472.922094447839
"12/10/2018",14,1187,476.883943406172
"12/10/2018",15,1322,497.971532365414
"12/10/2018",16,1488,482.490035867258
"12/10/2018",17,1902,496.932535404178
"12/10/2018",18,2618,573.039187283203
"12/10/2018",19,1804,458.43573534523
"12/10/2018",20,1440,401.061407901149
"12/10/2018",21,1292,400.817961949911
"12/10/2018",22,1347,404.464556177225
"12/10/2018",23,940,359.188327420149
"13/10/2018",0,835,252.914535327039
"13/10/2018",1,739,250.489148722895
"13/10/2018",2,512,262.954523827264
"13/10/2018",3,374,245.239614243985
"13/10/2018",4,226,226.543686089836
"13/10/2018",5,148,221.158902799555
"13/10/2018",6,209,216.86090459182
"13/10/2018",7,412,367.299078831038
"13/10/2018",8,728,444.884469171705
"13/10/2018",9,853,400.876832876795
"13/10/2018",10,1037,418.980633963609
"13/10/2018",11,1179,422.527832520516
"13/10/2018",12,1402,434.440070579728
"13/10/2018",13,1652,461.670073920878
"13/10/2018",14,1712,468.553718500869
"13/10/2018",15,1846,449.703612147611
"13/10/2018",16,1916,441.374018657871
"13/10/2018",17,1995,474.710421899776
"13/10/2018",18,1695,556.929316751093
"13/10/2018",19,1381,464.658957491448
"13/10/2018",20,1261,404.930589180395
"13/10/2018",21,1312,395.38048005726
"13/10/2018",22,1147,385.770523213802
"13/10/2018",23,971,371.17225056623
"14/10/2018",0,811,262.557025791769
"14/10/2018",1,584,272.145368810409
"14/10/2018",2,429,245.975558956275
"14/10/2018",3,308,248.058816746356
"14/10/2018",4,185,245.155762720433
"14/10/2018",5,110,238.538631141376
"14/10/2018",6,150,231.732592579214
"14/10/2018",7,304,406.865981638242
"14/10/2018",8,556,431.989843263835
"14/10/2018",9,775,364.943117724729
"14/10/2018",10,847,366.473829362835
"14/10/2018",11,1056,396.963329925683
"14/10/2018",12,1394,429.487529071341
"14/10/2018",13,1593,460.503422572839
"14/10/2018",14,1767,487.431834871226
"14/10/2018",15,1948,498.179374767724
"14/10/2018",16,2097,502.225923250675
"14/10/2018",17,1990,522.705028769439
"14/10/2018",18,1662,558.825471051518
"14/10/2018",19,1377,446.794264219981
"14/10/2018",20,1306,413.435922077766
"14/10/2018",21,1261,395.456805543439
"14/10/2018",22,1029,393.399339170705
"14/10/2018",23,810,388.182248318769
"15/10/2018",0,638,286.809223545558
"15/10/2018",1,393,281.219340843694
"15/10/2018",2,272,268.204953477486
"15/10/2018",3,171,242.742377702999
"15/10/2018",4,152,228.53079135378
"15/10/2018",5,209,230.737947547626
"15/10/2018",6,504,226.957515064098
"15/10/2018",7,1271,340.173646286956
"15/10/2018",8,2070,445.000799041414
"15/10/2018",9,1119,414.259156865251
"15/10/2018",10,837,385.2512971169
"15/10/2018",11,910,400.609170472256
"15/10/2018",12,1052,405.997338148363
"15/10/2018",13,1058,416.048437685401
"15/10/2018",14,1121,426.911298262324
"15/10/2018",15,1183,450.863202079488
"15/10/2018",16,1413,462.870698326867
"15/10/2018",17,1773,474.816260798079
"15/10/2018",18,2635,542.062742742754
"15/10/2018",19,1911,417.951582981999
"15/10/2018",20,1659,365.241996172147
"15/10/2018",21,1556,360.79194351611
"15/10/2018",22,1377,362.966979100996
"15/10/2018",23,914,376.444783845964
"16/10/2018",0,726,269.286734390701
"16/10/2018",1,568,269.097885029342
"16/10/2018",2,427,260.485129463912
"16/10/2018",3,253,221.757822205046
"16/10/2018",4,145,211.345985297096
"16/10/2018",5,202,214.141847654179
"16/10/2018",6,491,216.142090815407
"16/10/2018",7,1216,360.664140885153
"16/10/2018",8,2134,471.627609214141
"16/10/2018",9,1177,372.720744208787
"16/10/2018",10,854,392.606202484235
"16/10/2018",11,914,411.466889381573
"16/10/2018",12,1063,432.410697317004
"16/10/2018",13,1108,470.866235072839
"16/10/2018",14,1113,476.585281000869
"16/10/2018",15,1203,473.078519670101
"16/10/2018",16,1407,470.392778949835
"16/10/2018",17,1811,495.65714596289
"16/10/2018",18,2716,565.616531033203
"16/10/2018",19,1867,455.836349782218
"16/10/2018",20,1568,386.06353187682
"16/10/2018",21,1618,394.997162621013
"16/10/2018",22,1425,393.000253377712
"16/10/2018",23,950,361.708388610353
"17/10/2018",0,739,298.38650257194
"17/10/2018",1,600,292.566076139648
"17/10/2018",2,381,275.958955022853
"17/10/2018",3,239,241.439115744233
"17/10/2018",4,157,236.580930101122
"17/10/2018",5,210,236.470665564656
"17/10/2018",6,503,232.842646035557
"17/10/2018",7,1213,367.941430015304
"17/10/2018",8,2202,433.174530546854
"17/10/2018",9,1200,398.242981729359
"17/10/2018",10,842,385.003550945982
"17/10/2018",11,961,474.682545242504
"17/10/2018",12,1088,493.690171163839
"17/10/2018",13,1115,499.523556372479
"17/10/2018",14,1083,492.490027726646
"17/10/2018",15,1175,529.750579479353
"17/10/2018",16,1409,510.601828713548
"17/10/2018",17,1896,504.929036010051
"17/10/2018",18,2445,589.149192586042
"17/10/2018",19,1819,473.797311131098
"17/10/2018",20,1558,428.147912543203
"17/10/2018",21,1493,397.805663744644
"17/10/2018",22,1278,419.095701574505
"17/10/2018",23,896,367.24686782128
"18/10/2018",0,694,249.421664827669
"18/10/2018",1,579,250.325401504025
"18/10/2018",2,385,239.890041505467
"18/10/2018",3,244,238.033196142708
"18/10/2018",4,165,229.570103636256
"18/10/2018",5,185,229.192410234981
"18/10/2018",6,458,224.986288804234
"18/10/2018",7,1191,355.701247353424
"18/10/2018",8,2154,470.092589919977
"18/10/2018",9,1165,432.852092741777
"18/10/2018",10,864,434.513870677383
"18/10/2018",11,917,443.047365734443
"18/10/2018",12,1132,462.959251895157
"18/10/2018",13,1152,486.044638513747
"18/10/2018",14,1122,495.890341638747
"18/10/2018",15,1203,502.643824152676
"18/10/2018",16,1473,493.420950342996
"18/10/2018",17,1804,512.706738996285
"18/10/2018",18,2499,602.069664618367
"18/10/2018",19,1878,455.447905203637
"18/10/2018",20,1528,399.69482943731
"18/10/2018",21,1466,397.773917579397
"18/10/2018",22,1302,403.525959752649
"18/10/2018",23,944,384.370216061022
"19/10/2018",0,783,247.939790036093
"19/10/2018",1,653,242.201246981547
"19/10/2018",2,433,256.783564048805
"19/10/2018",3,262,242.46088804255
"19/10/2018",4,184,228.303076140161
"19/10/2018",5,162,233.140574387786
"19/10/2018",6,491,224.704065832914
"19/10/2018",7,1188,362.496644549034
"19/10/2018",8,2113,440.778509006559
"19/10/2018",9,1191,424.036038605962
"19/10/2018",10,850,447.27114350717
"19/10/2018",11,981,451.519012165309
"19/10/2018",12,1161,466.484216843672
"19/10/2018",13,1190,484.982784552005
"19/10/2018",14,1221,491.348427596056
"19/10/2018",15,1390,491.291650562069
"19/10/2018",16,1527,479.416376268759
"19/10/2018",17,1939,509.300276787248
"19/10/2018",18,2631,591.709282569301
"19/10/2018",19,1769,449.133696920145
"19/10/2018",20,1512,402.990934190832
"19/10/2018",21,1457,401.329199323649
"19/10/2018",22,1331,396.458928271584
"19/10/2018",23,1018,375.059536899329
"20/10/2018",0,891,249.548303851248
"20/10/2018",1,774,268.820572841788
"20/10/2018",2,522,258.375968458903
"20/10/2018",3,386,240.414695912133
"20/10/2018",4,246,232.183285080527
"20/10/2018",5,154,232.152367156768
"20/10/2018",6,219,231.260371694748
"20/10/2018",7,427,329.1155516689
"20/10/2018",8,784,443.919835291161
"20/10/2018",9,921,400.619867136691
"20/10/2018",10,997,412.799313220499
"20/10/2018",11,1175,418.122713447647
"20/10/2018",12,1407,450.584802781172
"20/10/2018",13,1585,479.328536841229
"20/10/2018",14,1649,505.732573299563
"20/10/2018",15,1760,487.714563300471
"20/10/2018",16,1813,511.649146421881
"20/10/2018",17,1949,528.477724090473
"20/10/2018",18,1707,594.435419826701
"20/10/2018",19,1407,458.214498372917
"20/10/2018",20,1270,410.044422586065
"20/10/2018",21,1249,407.474631316316
"20/10/2018",22,1141,396.752643580414
"20/10/2018",23,922,383.300518795397
"21/10/2018",0,848,255.962947430288
"21/10/2018",1,622,263.770759930288
"21/10/2018",2,428,252.91471153628
"21/10/2018",3,342,213.337506501741
"21/10/2018",4,206,215.338362998956
"21/10/2018",5,146,234.661674376935
"21/10/2018",6,172,237.014897507477
"21/10/2018",7,315,361.813153105582
"21/10/2018",8,534,436.819704656663
"21/10/2018",9,679,400.212536001795
"21/10/2018",10,936,422.243763794869
"21/10/2018",11,1055,420.567871583016
"21/10/2018",12,1417,458.092911209202
"21/10/2018",13,1519,478.224077205813
"21/10/2018",14,1642,506.79153247295
"21/10/2018",15,1891,499.963944810888
"21/10/2018",16,1976,490.300411499
"21/10/2018",17,1883,538.900510548806
"21/10/2018",18,1618,578.827328308844
"21/10/2018",19,1464,474.025407144226
"21/10/2018",20,1306,414.910138862484
"21/10/2018",21,1158,430.119248621516
"21/10/2018",22,1025,401.451294148596
"21/10/2018",23,724,387.815054780245
"22/10/2018",0,623,265.731830483891
"22/10/2018",1,372,255.057299865828
"22/10/2018",2,253,241.468022692716
"22/10/2018",3,175,228.628594817128
"22/10/2018",4,110,212.64511511146
"22/10/2018",5,202,215.950265641688
"22/10/2018",6,513,220.077196844821
"22/10/2018",7,1244,361.594153905987
"22/10/2018",8,2111,426.750144093477
"22/10/2018",9,1104,398.710833527837
"22/10/2018",10,817,398.102543787183
"22/10/2018",11,941,393.026598740075
"22/10/2018",12,1034,402.617615596878
"22/10/2018",13,1064,447.048784421246
"22/10/2018",14,1122,433.382674099276
"22/10/2018",15,1167,438.313318446743
"22/10/2018",16,1464,458.652097246206
"22/10/2018",17,1904,477.578658767331
"22/10/2018",18,2613,554.530637629731
"22/10/2018",19,1860,483.939777803948
"22/10/2018",20,1593,417.131475820973
"22/10/2018",21,1513,396.474735537936
"22/10/2018",22,1360,402.582711216537
"22/10/2018",23,916,379.626213122537
"23/10/2018",0,726,273.681622428282
"23/10/2018",1,547,266.766930375662
"23/10/2018",2,356,256.29245767748
"23/10/2018",3,243,238.202671540779
"23/10/2018",4,170,246.269137403133
"23/10/2018",5,193,240.586115688079
"23/10/2018",6,456,252.155765820631
"23/10/2018",7,839,374.954637299172
"23/10/2018",8,1423,466.11452640956
"23/10/2018",9,1026,427.656533666476
"23/10/2018",10,735,404.971761509063
"23/10/2018",11,81,404.294938911799
"23/10/2018",12,363,275.210893768962
"23/10/2018",13,652,459.06056417037
"23/10/2018",14,837,476.917066231778
"23/10/2018",15,1010,460.241153927936
"23/10/2018",16,1294,490.468465386679
"23/10/2018",17,1604,480.845504415565
"23/10/2018",18,2415,561.95788900848
"23/10/2018",19,1685,424.599504883889
"23/10/2018",20,1433,411.413109522876
"23/10/2018",21,1380,397.279136023159
"23/10/2018",22,1257,402.771484523069
"23/10/2018",23,876,363.853440693687
"24/10/2018",0,708,287.838787778135
"24/10/2018",1,573,280.287994902391
"24/10/2018",2,371,276.885316191247
"24/10/2018",3,249,241.881832169647
"24/10/2018",4,162,233.690302968244
"24/10/2018",5,164,234.570609433394
"24/10/2018",6,453,236.168398056017
"24/10/2018",7,1165,283.968150204936
"24/10/2018",8,2108,433.020741891755
"24/10/2018",9,1151,441.70635110707
"24/10/2018",10,811,394.324150956504
"24/10/2018",11,940,393.728542545445
"24/10/2018",12,1126,460.083896326247
"24/10/2018",13,1106,475.011345082967
"24/10/2018",14,1150,504.563108475824
"24/10/2018",15,1161,492.787344337968
"24/10/2018",16,1492,486.757278467996
"24/10/2018",17,1904,509.112337954618
"24/10/2018",18,2612,568.555929785492
"24/10/2018",19,1827,444.469086174531
"24/10/2018",20,1556,401.774092607621
"24/10/2018",21,1464,384.202331676847
"24/10/2018",22,1281,398.133196086045
"24/10/2018",23,884,387.43772359503
"25/10/2018",0,729,279.725056679828
"25/10/2018",1,572,273.994919282503
"25/10/2018",2,421,257.427564371789
"25/10/2018",3,266,240.131101088988
"25/10/2018",4,161,232.178163396384
"25/10/2018",5,193,229.502849254233
"25/10/2018",6,450,234.933175701787
"25/10/2018",7,1251,332.410138722472
"25/10/2018",8,2070,473.519304543296
"25/10/2018",9,1168,421.553918913652
"25/10/2018",10,779,430.570738130276
"25/10/2018",11,956,434.985784908533
"25/10/2018",12,1188,472.49722965958
"25/10/2018",13,1154,468.423656947839
"25/10/2018",14,1192,464.337267901836
"25/10/2018",15,1275,490.917802233706
"25/10/2018",16,1528,474.686114312389
"25/10/2018",17,1961,487.858867457682
"25/10/2018",18,2632,556.968734558844
"25/10/2018",19,1968,472.787179267912
"25/10/2018",20,1596,412.76303538089
"25/10/2018",21,1513,414.851355133779
"25/10/2018",22,1316,403.660557900424
"25/10/2018",23,919,376.823665235716
"26/10/2018",0,753,254.884130847724
"26/10/2018",1,629,251.259198751999
"26/10/2018",2,434,239.264901882672
"26/10/2018",3,327,220.98614560497
"26/10/2018",4,185,208.629575992014
"26/10/2018",5,178,207.966690492879
"26/10/2018",6,376,222.933254682725
"26/10/2018",7,556,375.54006474428
"26/10/2018",8,556,305.695891053909
"26/10/2018",9,144,349.344284616502
"26/10/2018",10,191,402.80551875799
"26/10/2018",11,54,315.815111617141
"26/10/2018",12,29,283.370355461838
"26/10/2018",13,18,309.204835796636
"26/10/2018",14,147,249.970095045172
"26/10/2018",15,576,390.700902544908
"26/10/2018",16,900,471.405324700261
"26/10/2018",17,1386,492.481305331522
"26/10/2018",18,1882,561.491720896977
"26/10/2018",19,1228,442.823426252295
"26/10/2018",20,1003,386.388046118758
"26/10/2018",21,542,401.834596392324
"26/10/2018",22,680,411.332985693954
"26/10/2018",23,603,377.601667768967
"27/10/2018",0,640,247.550267885727
"27/10/2018",1,585,242.422670694507
"27/10/2018",2,478,240.812842807189
"27/10/2018",3,346,218.443962037734
"27/10/2018",4,233,207.744482871067
"27/10/2018",5,146,199.371495120316
"27/10/2018",6,197,205.933071787246
"27/10/2018",7,388,381.835854249146
"27/10/2018",8,713,464.867562349101
"27/10/2018",9,785,397.397592932712
"27/10/2018",10,898,425.281930247522
"27/10/2018",11,996,436.398141185022
"27/10/2018",12,1076,451.411607933518
"27/10/2018",13,1118,455.432863407244
"27/10/2018",14,1183,460.624915225185
"27/10/2018",15,1254,482.932832826387
"27/10/2018",16,1308,500.572786735839
"27/10/2018",17,1176,504.225280632322
"27/10/2018",18,1054,582.81158356368
"27/10/2018",19,864,489.509485127613
"27/10/2018",20,775,434.733680833904
"27/10/2018",21,775,416.573582602288
"27/10/2018",22,752,406.240252153943
"27/10/2018",23,658,369.112829615692
"28/10/2018",0,699,255.011787903603
"28/10/2018",1,531,252.087329050446
"28/10/2018",2,450,222.199305097145
"28/10/2018",3,299,204.574386457336
"28/10/2018",4,148,193.156674802697
"28/10/2018",5,27,207.547085813323
"28/10/2018",6,55,194.308897917113
"28/10/2018",7,134,320.353524139139
"28/10/2018",8,74,389.713950762791
"28/10/2018",9,195,322.284362986376
"28/10/2018",10,330,369.514244667339
"28/10/2018",11,544,422.349525397222
"28/10/2018",12,630,483.723512419782
"28/10/2018",13,916,501.418915671045
"28/10/2018",14,962,496.771005556087
"28/10/2018",15,948,479.044329145047
"28/10/2018",16,385,490.637237142617
"28/10/2018",17,535,407.874728445253
"28/10/2018",18,651,492.308363913264
"28/10/2018",19,645,437.727647052105
"28/10/2018",20,624,402.782425483865
"28/10/2018",21,670,411.358179022046
"28/10/2018",22,625,371.913018580103
"28/10/2018",23,512,325.932130545673
"29/10/2018",0,434,194.036541497282
"29/10/2018",1,326,181.219321743295
"29/10/2018",2,184,188.714209415547
"29/10/2018",3,123,134.693050978974
"29/10/2018",4,117,177.120179531747
"29/10/2018",5,161,118.108890383265
"29/10/2018",6,436,129.958905441387
"29/10/2018",7,1070,291.244113677726
"29/10/2018",8,1888,381.636989116007
"29/10/2018",9,1021,421.50920195724
"29/10/2018",10,771,451.091189298925
"29/10/2018",11,796,445.915345736113
"29/10/2018",12,737,434.798619098386
"29/10/2018",13,815,425.450107193624
"29/10/2018",14,838,454.590242606137
"29/10/2018",15,884,456.736871321196
"29/10/2018",16,1069,475.521626197911
"29/10/2018",17,1274,508.188351003705
"29/10/2018",18,1987,549.375676111757
"29/10/2018",19,1377,449.483313324248
"29/10/2018",20,1026,398.179502110302
"29/10/2018",21,979,380.896997335714
"29/10/2018",22,906,353.056216953412
"29/10/2018",23,658,332.656683502027
"30/10/2018",0,488,207.282257900772
"30/10/2018",1,440,204.040032794934
"30/10/2018",2,283,171.328213509137
"30/10/2018",3,182,116.861669407238
"30/10/2018",4,150,105.653875305681
"30/10/2018",5,162,108.143725910996
"30/10/2018",6,394,126.100090121645
"30/10/2018",7,1005,356.302948797438
"30/10/2018",8,1883,449.052087844184
"30/10/2018",9,982,360.494538742017
"30/10/2018",10,684,446.669486664457
"30/10/2018",11,782,484.272300114434
"30/10/2018",12,881,490.943863299741
"30/10/2018",13,847,509.449852883074
"30/10/2018",14,903,504.305985695574
"30/10/2018",15,965,525.747328120188
"30/10/2018",16,1110,518.35261558283
"30/10/2018",17,1357,511.381101818487
"30/10/2018",18,2074,554.123499772471
"30/10/2018",19,1442,459.14988329666
"30/10/2018",20,1186,400.379468823373
"30/10/2018",21,1147,394.987283212575
"30/10/2018",22,948,407.537566038378
"30/10/2018",23,527,389.456207666455
"31/10/2018",0,294,240.47826462574
"31/10/2018",1,324,240.773309447133
"31/10/2018",2,287,233.065550180187
"31/10/2018",3,227,177.131841084016
"31/10/2018",4,146,101.318053236622
"31/10/2018",5,141,109.465196030582
"31/10/2018",6,402,112.965960366727
"31/10/2018",7,1060,320.884970331229
"31/10/2018",8,1907,471.40275795102
"31/10/2018",9,996,375.472694812982
"31/10/2018",10,717,433.065727448853
"31/10/2018",11,818,461.37835881895
"31/10/2018",12,907,470.23678391698
"31/10/2018",13,983,504.588275533428
"31/10/2018",14,963,496.489317200095
"31/10/2018",15,994,509.803950143998
"31/10/2018",16,1185,513.27988120783
"31/10/2018",17,1462,502.051165924959
"31/10/2018",18,2094,562.720316350976
"31/10/2018",19,1507,453.653098370699
"31/10/2018",20,1176,398.836856744526
"31/10/2018",21,1069,393.716617930346
"31/10/2018",22,1088,409.563464263394
"31/10/2018",23,798,366.510491910179
"01/11/2018",0,584,247.679067019084
