Date,Rented.Bike.Count,Hour,Temperature,Humidity,Wind.speed,Visibility,Dew.point.temperature,Solar.Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning.Day,RF,XGBoost,Cubist
25/08/2018,916,11,28,57,3.3,1827,18.6,2.71,0,0,2,1,1,438.253067,400.6181335,890.3757935
25/08/2018,1070,12,27.9,55,2.9,1922,18,1.49,0,0,2,1,1,455.5373118,463.8883057,906.5671997
25/08/2018,1231,13,28.6,54,2.9,1925,18.3,1.85,0,0,2,1,1,469.249291,478.5343018,914.4187622
25/08/2018,1261,14,29.2,52,3.1,1735,18.3,2.68,0,0,2,1,1,469.581192,521.9182129,905.5015869
25/08/2018,1516,15,28.1,53,4.5,1953,17.6,1.6,0,0,2,1,1,479.9479414,537.0350342,910.5887451
25/08/2018,1592,16,27.2,58,3.7,1987,18.2,0.99,0,0,2,1,1,459.3709321,571.7085571,919.5879517
25/08/2018,1797,17,26.9,60,2.8,2000,18.4,0.77,0,0,2,1,1,487.7245409,586.6410522,973.0004883
25/08/2018,2080,18,27.1,56,3,1987,17.5,0.87,0,0,2,1,1,534.1317211,669.5831299,1074.475708
25/08/2018,2043,19,25.8,62,3.3,2000,17.9,0.27,0,0,2,1,1,535.1850872,593.2728882,1004.693298
25/08/2018,2022,20,24.6,65,2.9,2000,17.5,0,0,0,2,1,1,397.2602176,593.3449707,813.9538574
25/08/2018,1937,21,23.9,71,2.3,2000,18.3,0,0,0,2,1,1,408.2083276,593.3429565,788.5844727
25/08/2018,1717,22,23.4,75,1.6,2000,18.7,0,0,0,2,1,1,408.7741393,665.0068359,763.5962524
25/08/2018,1357,23,22.9,78,1.4,2000,18.8,0,0,0,2,1,1,392.5743038,617.5373535,737.2778931
26/08/2018,1163,0,22.8,78,1.5,2000,18.7,0,0,0,2,1,1,268.7981426,456.7114258,344.2215271
26/08/2018,769,1,22.5,80,0.6,2000,18.8,0,0,0,2,1,1,263.075978,453.6027222,326.121521
26/08/2018,600,2,22.1,84,0.6,2000,19.2,0,0,0,2,1,1,253.0560933,444.1045837,301.3653564
26/08/2018,426,3,21.6,85,0.1,1982,18.9,0,0,0,2,1,1,231.6710392,245.7851105,224.0224915
26/08/2018,290,4,21.2,86,0.5,1724,18.7,0,0,0,2,1,1,231.03339,263.0027161,142.921524
26/08/2018,188,5,20.7,88,0.6,1100,18.6,0,0,0,2,1,1,233.101012,250.7009277,145.2379303
26/08/2018,243,6,20.4,88,0.6,1064,18.3,0,0,0,2,1,1,231.5098001,266.5252686,183.7271576
26/08/2018,381,7,20.7,85,0.5,1052,18,0.11,0,0,2,1,1,404.3823815,391.5908813,654.4024658
26/08/2018,566,8,22.1,74,1,1479,17.2,0.77,0,0,2,1,1,486.3088228,635.3304443,981.9102783
26/08/2018,725,9,24.2,64,1.2,1985,16.9,1.48,0,0,2,1,1,440.4172805,562.8905029,832.9241943
26/08/2018,681,10,26.3,53,1.6,2000,15.9,2.19,0,0,2,1,1,438.6249699,494.1704407,854.2150269
26/08/2018,791,11,28,46,1.7,1990,15.2,2.73,0,0,2,1,1,452.9849659,539.8875122,857.6622925
26/08/2018,1070,12,28.9,42,2,1975,14.6,2.5,0,0,2,1,1,469.5732843,535.5704346,854.2120361
26/08/2018,657,13,27.8,54,3.5,2000,17.6,1.15,0,0,2,1,1,455.6960812,539.1121826,910.4330444
26/08/2018,417,14,25.8,69,3.6,1309,19.6,0.56,0.1,0,2,1,1,438.6942195,468.5116272,868.4830933
26/08/2018,782,15,24.3,64,1.8,1931,17,0.59,0,0,2,1,1,491.9233149,610.9519653,875.6428223
26/08/2018,1025,16,23.5,56,2.3,2000,14.2,0.5,0.1,0,2,1,1,474.3294844,614.1311035,854.0648193
26/08/2018,1399,17,23.5,58,1.2,2000,14.7,0.52,0,0,2,1,1,479.1851832,688.2546387,913.0874023
26/08/2018,1479,18,23.4,67,0.6,2000,16.9,0.36,0,0,2,1,1,544.8383334,819.5672607,996.527832
26/08/2018,1596,19,22.7,69,1.9,2000,16.7,0.08,0,0,2,1,1,543.4026553,693.1917725,944.9227905
26/08/2018,1674,20,22.4,64,0.8,2000,15.2,0,0,0,2,1,1,405.4505412,705.6624756,794.5354614
26/08/2018,1276,21,22.5,65,1.1,2000,15.5,0,0,0,2,1,1,396.0352857,698.8469238,778.0216064
26/08/2018,764,22,21.2,81,1,1808,17.8,0,1.3,0,2,1,1,334.4301375,538.541748,701.5720215
26/08/2018,348,23,20.8,84,0.9,1078,17.9,0,0.5,0,2,1,1,311.1546698,559.2350464,657.6886597
27/08/2018,325,0,20.5,85,1,2000,17.8,0,0,0,2,1,1,267.2529293,454.664093,333.5203552
27/08/2018,61,1,20.5,89,0.5,235,18.6,0,1.5,0,2,1,1,232.2470858,315.968689,289.1009521
27/08/2018,44,2,20.3,97,0.7,315,19.8,0,1,0,2,1,1,226.6992649,288.1554565,264.2609253
27/08/2018,22,3,20.3,97,0.4,200,19.8,0,1.5,0,2,1,1,205.1417433,216.8774414,205.3560181
27/08/2018,27,4,20.5,97,0.1,257,20,0,3.5,0,2,1,1,191.4593815,198.3378448,121.2717972
27/08/2018,38,5,20.5,97,0.4,384,20,0,3,0,2,1,1,199.1961054,217.2724609,126.5466843
27/08/2018,47,6,20.6,98,0.7,626,20.2,0,1,0,2,1,1,193.5398053,285.2068787,165.4019318
27/08/2018,103,7,20.8,98,0.5,299,20.4,0.02,2,0,2,1,1,289.1368656,309.3358459,510.4025269
27/08/2018,328,8,21.3,97,1.3,1029,20.7,0.17,0.5,0,2,1,1,340.3806012,518.9229126,697.0307617
27/08/2018,75,9,21.5,97,0.9,1543,20.9,0.19,0.5,0,2,1,1,329.4309776,387.1777039,607.4371338
27/08/2018,104,10,21.7,97,1,1249,21.1,0.29,2.5,0,2,1,1,312.1973621,324.0247803,598.4016724
27/08/2018,148,11,22,96,1.6,602,21.3,0.36,0.5,0,2,1,1,304.1440574,363.7091675,666.8821411
27/08/2018,137,12,22.6,90,1.4,1963,20.8,1.02,1,0,2,1,1,350.8460414,454.4356689,749.8358765
27/08/2018,149,13,22.9,92,1.2,459,21.5,1.09,0.5,0,2,1,1,326.2136988,403.6909485,702.9790649
27/08/2018,231,14,23.3,89,1.5,1435,21.3,1.23,0.5,0,2,1,1,356.1747307,485.0914001,754.6593628
27/08/2018,580,15,24.4,87,1.5,1153,22,1.44,0,0,2,1,1,443.6944183,543.213562,780.977417
27/08/2018,886,16,24.7,85,1.2,1143,22,0.99,0,0,2,1,1,464.7163273,595.8775635,824.6115112
27/08/2018,1356,17,24.9,82,0.9,2000,21.6,0.67,0,0,2,1,1,489.6016678,729.9423828,919.0940552
27/08/2018,2153,18,24.8,83,0.8,1947,21.7,0.26,0,0,2,1,1,520.8136829,614.942749,981.3582764
27/08/2018,1615,19,24.7,83,0.4,2000,21.6,0.1,0,0,2,1,1,512.8179091,635.1252441,892.9810181
27/08/2018,1560,20,24.4,85,0.7,2000,21.7,0.01,0,0,2,1,1,475.8855058,665.6129761,771.215332
27/08/2018,1762,21,23.9,88,0.8,2000,21.7,0,0,0,2,1,1,393.5735172,576.8400269,716.4178467
27/08/2018,1571,22,23.5,88,0.6,2000,21.3,0,0,0,2,1,1,390.2063008,576.8400269,700.3233643
27/08/2018,1113,23,23.6,87,0.6,2000,21.3,0,0,0,2,1,1,380.1074318,692.8556519,701.5349121
28/08/2018,870,0,23.5,88,0.6,2000,21.3,0,0,0,2,1,1,268.0763706,471.3699036,356.3874512
28/08/2018,653,1,23.1,94,0.6,2000,22,0,0,0,2,1,1,254.3155316,431.3313599,330.2802124
28/08/2018,482,2,23.2,88,0.6,2000,21,0,0,0,2,1,1,257.1474643,448.4559326,309.7931213
28/08/2018,281,3,22.9,93,0.6,2000,21.7,0,0,0,2,1,1,224.8830204,355.8874207,229.954834
28/08/2018,200,4,22.6,95,0.4,1919,21.7,0,0,0,2,1,1,217.9533691,163.7129059,150.4681549
28/08/2018,218,5,22.5,96,0.3,1605,21.8,0,0,0,2,1,1,220.6806776,160.1624298,154.0250702
28/08/2018,581,6,22.5,90,0.6,1149,20.7,0,0,0,2,1,1,220.4875028,266.7380371,192.761734
28/08/2018,1182,7,22.6,88,0.8,2000,20.5,0.06,0,0,2,1,1,408.017273,469.7340088,658.5283203
28/08/2018,1841,8,23.4,83,0.8,1998,20.3,0.32,0,0,2,1,1,449.051406,689.8171997,938.0144653
28/08/2018,865,9,24.2,80,1.2,1708,20.5,0.57,0,0,2,1,1,432.5042024,540.3336792,824.5012207
28/08/2018,670,10,25.4,75,0.7,1995,20.6,0.96,0,0,2,1,1,458.8326315,571.5765381,873.5682373
28/08/2018,411,11,25.9,79,1.7,1900,21.9,0.9,0,0,2,1,1,446.7625171,553.9165039,884.1018066
28/08/2018,25,12,25.2,89,1.4,340,23.2,0.32,2,0,2,1,1,296.1367038,359.4717712,704.1694946
28/08/2018,31,13,24.6,97,0.5,765,24,0.1,9.5,0,2,1,1,270.9469526,310.3917542,625.2767944
28/08/2018,126,14,24.9,97,0.5,766,24.3,0.36,4,0,2,1,1,295.6114057,365.1022949,722.7333374
28/08/2018,122,15,25.2,96,0.6,1754,24.5,0.51,0.5,0,2,1,1,342.8179077,432.87854,782.0714722
28/08/2018,60,16,25,97,0.7,1181,24.4,0.17,2.5,0,2,1,1,314.0883969,376.5359497,692.8147583
28/08/2018,39,17,24.8,96,1.8,564,24.1,0.14,2.5,0,2,1,1,313.0826896,391.8284302,694.7411499
28/08/2018,96,18,24.3,97,0.8,105,23.7,0.01,18.5,0,2,1,1,249.7321876,246.2770081,690.5906372
28/08/2018,84,19,23.9,98,0.8,1792,23.5,0,7,0,2,1,1,245.9737955,328.4852295,702.7982788
28/08/2018,10,20,23.3,97,3.3,183,22.7,0,15.5,0,2,1,1,223.4078991,170.6375427,593.2055664
28/08/2018,122,21,22.9,98,2.1,1146,22.5,0,29.5,0,2,1,1,224.2033144,333.846283,568.5403442
28/08/2018,64,22,22.9,97,1.3,2000,22.3,0,0.5,0,2,1,1,280.9159887,497.6430664,631.4200439
28/08/2018,59,23,22.8,97,1,600,22.2,0,3.5,0,2,1,1,244.9506324,417.674469,603.456604
29/08/2018,208,0,22.7,96,0.3,2000,22,0,1,0,2,1,1,228.9196555,335.7291565,328.0853577
29/08/2018,334,1,22.8,97,0.5,2000,22.2,0,0.5,0,2,1,1,228.82252,418.4437561,306.0805054
29/08/2018,243,2,24.2,91,3.6,1735,22.6,0,0,0,2,1,1,240.8878376,284.0827332,293.9503479
29/08/2018,171,3,24.5,87,4.3,1985,22.1,0,0,0,2,1,1,237.013736,250.8361664,215.3571625
29/08/2018,128,4,24.6,86,4,1968,22,0,0,0,2,1,1,231.5967655,221.8042908,146.6938171
29/08/2018,109,5,24.6,87,3.6,1966,22.2,0,0,0,2,1,1,230.5794912,233.435318,155.9621887
29/08/2018,346,6,24.7,85,3.8,2000,22,0,0,0,2,1,1,227.8016577,308.3051758,201.4692383
29/08/2018,862,7,25,85,3,2000,22.2,0.02,0,0,2,1,1,405.2542191,410.0379028,713.348938
29/08/2018,1595,8,25.3,83,3.4,1982,22.1,0.14,0,0,2,1,1,421.890825,611.3128662,895.0776367
29/08/2018,867,9,25.8,79,2.7,1963,21.8,0.3,0,0,2,1,1,428.0589922,491.8744507,817.6199951
29/08/2018,642,10,26.4,78,2.7,2000,22.2,0.44,0,0,2,1,1,434.161494,532.6090698,889.1799316
29/08/2018,671,11,26.9,74,3.2,2000,21.8,0.45,0,0,2,1,1,440.3086222,524.7199097,913.0943604
29/08/2018,648,12,27.4,72,4.2,1989,21.8,0.54,0,0,2,1,1,450.0751344,450.7449341,921.1802368
29/08/2018,540,13,27.1,75,3.7,1972,22.2,0.28,0,0,2,1,1,441.1009833,511.4163208,876.5152588
29/08/2018,490,14,26.8,77,3.5,1965,22.4,0.11,0,0,2,1,1,434.9119664,513.1691895,895.1918945
29/08/2018,583,15,26.9,77,2.5,1937,22.5,0.26,0,0,2,1,1,485.8570357,575.9781494,890.4545898
29/08/2018,193,16,27,76,3.8,1875,22.3,0.21,0,0,2,1,1,459.3124207,571.5102539,921.2258301
29/08/2018,160,17,24.6,93,0.9,1451,23.3,0,1.5,0,2,1,1,251.4050987,431.7920837,732.6322021
29/08/2018,57,18,23.9,96,0.2,991,23.2,0,1.5,0,2,1,1,253.831075,368.7081909,755.1035156
29/08/2018,24,19,23.5,97,0.3,323,22.9,0,6.5,0,2,1,1,237.1820157,238.2612152,687.7893066
29/08/2018,19,20,23.4,98,0.6,70,23,0,21,0,2,1,1,161.9592343,233.3548737,595.9096069
29/08/2018,22,21,23.7,98,0.6,410,23.3,0,5.5,0,2,1,1,232.4242409,312.356781,646.671814
29/08/2018,74,22,24.3,97,2.1,1028,23.7,0,4.5,0,2,1,1,233.3351317,325.8008728,634.6229248
29/08/2018,198,23,24.2,94,0.9,1808,23.1,0,1,0,2,1,1,276.245677,409.3153687,659.6451416
30/08/2018,214,0,24.7,94,2.8,1270,23.6,0,0,0,2,1,1,250.4204845,302.095459,344.5349426
30/08/2018,99,1,24.9,92,2.2,1125,23.5,0,0.5,0,2,1,1,225.8564123,349.4833984,307.3282471
30/08/2018,80,2,24.7,96,1,337,24,0,6.5,0,2,1,1,211.3250191,268.0523376,282.9023438
30/08/2018,81,3,24.1,97,2.5,1989,23.5,0,1.5,0,2,1,1,201.739056,224.0499115,217.638092
30/08/2018,42,4,23.9,96,0.4,1797,23.2,0,0,0,2,1,1,218.3242438,163.7129059,153.7412415
30/08/2018,73,5,24,97,0.9,1347,23.4,0,0.5,0,2,1,1,203.8118162,233.9056244,149.2329102
30/08/2018,285,6,24.2,96,1.6,1206,23.5,0,0,0,2,1,1,214.7031807,239.2918396,195.8074036
30/08/2018,771,7,24.3,96,1.4,1025,23.6,0.04,0,0,2,1,1,366.2160267,353.6576233,595.99646
30/08/2018,1330,8,24.6,96,1,883,23.9,0.19,0,0,2,1,1,369.8648071,527.3343506,764.3059692
30/08/2018,846,9,25,92,1.1,782,23.6,0.39,0,0,2,1,1,342.7727946,317.1318665,724.3547363
30/08/2018,589,10,26.1,81,1.5,860,22.5,1.05,0,0,2,1,1,426.6587786,474.3370361,820.1801758
30/08/2018,716,11,26.2,82,2.6,834,22.8,0.59,0,0,2,1,1,409.0483619,415.6364746,836.8705444
30/08/2018,768,12,27,74,2.5,915,21.9,0.94,0,0,2,1,1,445.4179301,480.7130127,864.3226318
30/08/2018,865,13,28.2,66,2.2,1006,21.2,1.81,0,0,2,1,1,431.4006949,499.1747437,882.6394043
30/08/2018,837,14,27.5,66,2.8,989,20.5,0.76,0,0,2,1,1,430.1171478,471.8457336,881.326416
30/08/2018,982,15,27.2,69,3.5,963,21,0.95,0,0,2,1,1,462.7106072,482.1755371,876.8312988
30/08/2018,1142,16,27.6,68,2.1,1038,21.1,1.46,0,0,2,1,1,465.7349275,556.2039795,887.479187
30/08/2018,1473,17,26.8,73,2.6,916,21.5,0.37,0,0,2,1,1,488.7657296,543.4760742,919.2171631
30/08/2018,1887,18,26.1,72,2.4,1066,20.6,0.19,0,0,2,1,1,550.3364519,626.1969604,1074.276611
30/08/2018,1707,19,25.1,74,2.1,1105,20.1,0,0.5,0,2,1,1,352.9991987,561.2160645,939.8203125
30/08/2018,1685,20,24.9,70,1.2,1377,19,0,0,0,2,1,1,401.0034864,591.4428101,826.6513672
30/08/2018,1732,21,24.8,72,1.4,1298,19.4,0,0,0,2,1,1,396.0854618,568.6231689,805.0261841
30/08/2018,1582,22,24.6,71,1.5,1319,18.9,0,0,0,2,1,1,397.5055768,608.6765747,788.8710938
30/08/2018,1173,23,24.3,71,0.8,1549,18.6,0,0,0,2,1,1,378.2453301,535.2132568,778.1437378
31/08/2018,861,0,23.9,75,1.7,1192,19.1,0,0,0,2,1,1,295.5814026,359.6676941,345.6963501
31/08/2018,652,1,23.7,77,1.1,1099,19.4,0,0,0,2,1,1,295.5007238,360.4986572,327.0571899
31/08/2018,381,2,23.4,79,0.4,1045,19.5,0,0,0,2,1,1,269.3186871,333.4841309,307.5716248
31/08/2018,297,3,23.3,81,1.7,1068,19.8,0,0,0,2,1,1,236.0795535,258.3360596,218.7752686
31/08/2018,170,4,23.2,83,1.6,1102,20.1,0,0,0,2,1,1,230.6600824,245.7314606,142.7828369
31/08/2018,217,5,23.1,84,0.5,1022,20.2,0,0,0,2,1,1,226.2003545,244.7993622,150.4618225
31/08/2018,436,6,22.9,83,0,1239,19.8,0,0,0,2,1,1,230.6387021,269.99646,194.8331909
31/08/2018,828,7,22.9,83,0.6,1127,19.8,0.01,0,0,2,1,1,395.6438406,402.6512756,658.2200928
31/08/2018,1686,8,23.1,80,0.2,1066,19.4,0.27,0.1,0,2,1,1,416.1666523,436.0627136,898.7320557
31/08/2018,1049,9,24.1,69,0.9,1662,18,0.76,0,0,2,1,1,434.0397828,546.0407715,826.5970459
31/08/2018,794,10,25.5,53,2.3,1843,15.2,1.81,0,0,2,1,1,431.236791,404.6951904,834.3162842
31/08/2018,868,11,26.7,51,2.7,1925,15.7,2.65,0,0,2,1,1,451.1447337,480.0128784,859.1569214
31/08/2018,982,12,27.8,47,2.9,1905,15.4,2.99,0,0,2,1,1,473.657569,501.6434631,855.1303711
31/08/2018,965,13,28.7,46,2.6,1815,15.9,3.1,0,0,2,1,1,477.2084805,531.8442383,867.5900269
31/08/2018,987,14,29.3,41,1.9,1928,14.6,3,0,0,2,1,1,503.5072036,598.2441406,857.7524414
31/08/2018,1119,15,30.3,41,2.5,1864,15.5,2.72,0,0,2,1,1,505.8020579,573.1414795,876.6790771
31/08/2018,1404,16,29.7,51,3,2000,18.4,2.27,0,0,2,1,1,484.5281429,628.357605,932.5516357
31/08/2018,1869,17,29.1,49,2.8,1969,17.2,1.57,0,0,2,1,1,496.3998117,638.652832,975.0264282
31/08/2018,2836,18,28.4,57,2.4,2000,19,0.84,0,0,2,1,1,549.4664867,737.4414063,1098.314819
31/08/2018,2372,19,26.5,69,2.3,2000,20.3,0.18,0,0,2,1,1,548.7718059,653.0797119,1021.072327
31/08/2018,1995,20,25.4,74,1.6,2000,20.4,0,0,0,2,1,1,407.1314551,657.6737671,827.0485229
31/08/2018,1931,21,24.5,78,1.2,2000,20.4,0,0,0,2,1,1,407.04916,658.0842896,796.2797241
31/08/2018,1789,22,24.1,80,0.9,1852,20.4,0,0,0,2,1,1,397.9977661,567.175415,757.4333496
31/08/2018,1329,23,23.8,81,0.6,1893,20.3,0,0,0,2,1,1,377.5820407,526.0161743,746.6552124
01/09/2018,1075,0,23.2,83,0.5,1887,20.1,0,0,0,3,1,1,263.0076091,361.1000977,353.8555908
01/09/2018,975,1,22.7,83,0.1,1940,19.6,0,0,0,3,1,1,257.211537,198.3112335,331.1311035
01/09/2018,785,2,22,86,0.4,1703,19.5,0,0,0,3,1,1,258.7386681,288.1108398,301.4218445
01/09/2018,514,3,21.6,87,0.3,1579,19.3,0,0,0,3,1,1,241.0155013,223.9726868,224.1685028
01/09/2018,338,4,21.2,88,0.9,1183,19.1,0,0,0,3,1,1,237.2254634,256.675354,140.6227722
01/09/2018,260,5,21.1,87,0.6,1116,18.8,0,0,0,3,1,1,233.101012,250.7009277,146.654953
01/09/2018,362,6,20.9,87,0.7,1198,18.6,0,0,0,3,1,1,231.9863287,277.8379517,187.2126617
01/09/2018,511,7,21.1,81,1,1738,17.7,0.14,0,0,3,1,1,434.367934,428.5171509,715.7369385
01/09/2018,812,8,22.3,64,1.7,2000,15.1,0.75,0,0,3,1,1,500.9362752,852.1332397,1020.472595
01/09/2018,925,9,24.1,56,2.1,1956,14.7,1.46,0,0,3,1,1,438.663234,506.1405945,817.7408447
01/09/2018,861,10,26,54,1.5,2000,15.9,2.13,0,0,3,1,1,438.6249699,487.4437256,852.0960693
01/09/2018,981,11,27.6,47,1.2,2000,15.2,2.63,0,0,3,1,1,454.7340544,545.9967041,859.4354248
01/09/2018,1086,12,28.9,46,1.6,1966,16.1,2.96,0,0,3,1,1,471.2717218,573.8604126,879.5344238
01/09/2018,1303,13,29.4,48,1.9,1942,17.2,2.88,0,0,3,1,1,487.7809015,561.8010254,900.2798462
01/09/2018,1371,14,29.7,42,1.4,2000,15.4,2.37,0,0,3,1,1,493.2219823,656.0999756,883.992981
01/09/2018,1480,15,30,45,0.9,2000,16.7,2.1,0,0,3,1,1,500.0972282,649.3337402,910.9041138
01/09/2018,1678,16,30.5,41,1.4,1930,15.7,1.95,0,0,3,1,1,500.7647758,650.2417603,898.5854492
01/09/2018,1845,17,29.6,42,1.3,2000,15.3,0.98,0,0,3,1,1,510.9972896,742.6125488,957.5673828
01/09/2018,1892,18,28.8,46,1.3,2000,16,0.58,0,0,3,1,1,562.6747342,840.1459351,1077.515747
01/09/2018,1891,19,27.8,48,1.1,2000,15.7,0.08,0,0,3,1,1,568.0822762,739.222229,1047.517822
01/09/2018,1440,20,26.9,49,2.1,2000,15.2,0,0,0,3,1,1,420.490451,632.078125,858.6306763
01/09/2018,1110,21,26,52,1.4,2000,15.3,0,0,0,3,1,1,407.1920572,666.8685913,844.9845581
01/09/2018,992,22,25.1,53,2,2000,14.8,0,0,0,3,1,1,401.7564373,623.7800903,812.8477173
01/09/2018,1523,23,24.4,54,1.6,2000,14.4,0,0,0,3,1,1,380.4943517,598.0961304,790.2357178
02/09/2018,1336,0,23.5,56,1.5,2000,14.2,0,0,0,3,1,1,248.4768994,333.3918152,326.985321
02/09/2018,930,1,22.8,59,1.5,2000,14.3,0,0,0,3,1,1,240.0766159,351.3400269,302.1933289
02/09/2018,610,2,22,60,1.2,2000,13.8,0,0,0,3,1,1,232.5908129,337.8009949,277.3367004
02/09/2018,440,3,21.5,61,1.3,2000,13.6,0,0,0,3,1,1,210.7692287,292.1280823,197.4264984
02/09/2018,255,4,21.1,62,1.8,2000,13.5,0,0,0,3,1,1,198.1924925,231.7245331,126.6744003
02/09/2018,179,5,20.6,65,1.1,2000,13.7,0,0,0,3,1,1,205.7216086,313.1403809,133.9293823
02/09/2018,249,6,20.2,66,1,2000,13.6,0,0,0,3,1,1,212.368223,354.3182068,179.7393951
02/09/2018,388,7,20.2,65,1.4,2000,13.4,0.16,0,0,3,1,1,473.3272278,536.1447144,791.1665039
02/09/2018,576,8,21.3,57,1.3,2000,12.4,0.81,0,0,3,1,1,486.7097127,788.3435059,993.3158569
02/09/2018,721,9,23.4,52,1.3,1997,12.9,1.53,0,0,3,1,1,441.0225196,572.0380859,795.1473999
02/09/2018,802,10,25,47,1.5,2000,12.8,2.17,0,0,3,1,1,451.615044,531.5961914,800.0501709
02/09/2018,940,11,26.5,44,1.4,1958,13.2,2.62,0,0,3,1,1,461.603781,549.5780029,818.1316528
02/09/2018,1075,12,27.5,43,1.4,1959,13.7,2.75,0,0,3,1,1,477.8795995,578.1778564,830.7807007
02/09/2018,1254,13,28.5,42,1.7,1990,14.3,2.94,0,0,3,1,1,484.8064875,588.2194824,852.2985229
02/09/2018,1395,14,29.1,43,1.4,2000,15.2,2.39,0,0,3,1,1,492.0344823,661.3703003,874.1193237
02/09/2018,1550,15,29.3,43,1.5,1958,15.4,2.4,0,0,3,1,1,512.7591236,645.0164185,880.361084
02/09/2018,1853,16,29.3,44,1.4,1997,15.7,1.32,0,0,3,1,1,487.7421743,713.2774048,898.078186
02/09/2018,2069,17,28.8,47,2,1998,16.3,1,0,0,3,1,1,514.885701,702.3620605,967.2236328
02/09/2018,2118,18,27.9,52,1.7,2000,17.1,0.2,0,0,3,1,1,545.1930492,802.3603516,1175.648193
02/09/2018,1986,19,27.3,54,1.5,2000,17.1,0.05,0,0,3,1,1,556.7572319,692.5892334,1051.187256
02/09/2018,1838,20,26.9,56,1.6,2000,17.3,0,0,0,3,1,1,404.0924967,666.5844727,877.8132324
02/09/2018,1759,21,26.2,62,2.3,2000,18.3,0,0,0,3,1,1,406.8439151,589.6022339,836.3805542
02/09/2018,1511,22,25.7,64,1.1,2000,18.3,0,0,0,3,1,1,405.7843742,706.6367188,822.1349487
02/09/2018,1047,23,25.1,65,2.2,2000,18,0,0,0,3,1,1,376.149756,593.8068237,788.2701416
03/09/2018,763,0,24.7,67,1.2,2000,18.1,0,0,0,3,1,1,248.6320333,415.3494568,344.9871216
03/09/2018,524,1,24.5,68,0.5,2000,18.1,0,0,0,3,1,1,246.9178837,413.6270447,325.5538025
03/09/2018,321,2,24.3,68,1,2000,18,0,0,0,3,1,1,238.4330839,401.4261169,298.6521912
03/09/2018,211,3,24.2,70,0.3,2000,18.3,0,0,0,3,1,1,210.8595884,275.2307129,219.671402
03/09/2018,153,4,24,70,1.2,2000,18.1,0,0,0,3,1,1,206.5335775,314.3380432,137.2062378
03/09/2018,264,5,23.9,70,1.5,2000,18,0,0,0,3,1,1,205.2739039,328.8456421,142.9813995
03/09/2018,656,6,23.8,71,1.2,2000,18.2,0,0,0,3,1,1,216.1039362,362.8290405,192.1879578
03/09/2018,1287,7,23.9,71,0.4,2000,18.3,0.02,0,0,3,1,1,455.2545948,436.1122742,770.8009644
03/09/2018,1580,8,24.2,70,1.4,2000,18.3,0.16,0,0,3,1,1,500.8793005,838.4504395,1017.578613
03/09/2018,719,9,23.6,86,1.2,336,21.1,0.14,2,0,3,1,1,314.9924909,479.0523376,721.2055054
03/09/2018,434,10,23.3,89,0.7,1716,21.3,0.2,0.5,0,3,1,1,330.1087714,411.6148071,691.6051636
03/09/2018,443,11,23.7,86,0.6,1798,21.2,0.31,0,0,3,1,1,412.5048495,534.3372803,782.0855713
03/09/2018,673,12,23.9,83,1.1,1901,20.8,0.27,0,0,3,1,1,442.4023516,566.1091919,799.8947144
03/09/2018,731,13,24.9,78,1.5,1910,20.7,0.72,0,0,3,1,1,493.4050456,606.1342773,881.0991211
03/09/2018,532,14,25.6,77,0.8,1930,21.2,0.78,0,0,3,1,1,499.9426917,612.1627197,898.5044556
03/09/2018,137,15,25.7,81,0.7,1825,22.1,0.43,0,0,3,1,1,462.0646787,611.1803589,890.1450806
03/09/2018,39,16,25.5,91,1.3,403,23.9,0.23,3.5,0,3,1,1,299.1923446,401.3880615,723.1178589
03/09/2018,23,17,22.7,96,4.9,452,22,0.07,13,0,3,1,1,309.9353762,279.7182312,627.7653198
03/09/2018,113,18,21.9,97,1.8,757,21.3,0.02,13,0,3,1,1,320.4398646,337.9590454,670.9208984
03/09/2018,73,19,21.7,97,0.2,1154,21.1,0.01,1,0,3,1,1,359.3613083,311.3280029,662.9192505
03/09/2018,151,20,21.5,97,0.3,2000,20.9,0,0.5,0,3,1,1,269.8461724,394.8702393,631.5893555
03/09/2018,110,21,21.6,97,0.5,646,21,0,0.5,0,3,1,1,253.7399136,360.2580261,612.1785889
03/09/2018,379,22,21.7,97,0.4,440,21.1,0,0.5,0,3,1,1,265.9997531,377.2750244,608.1246948
03/09/2018,486,23,21.7,97,0.8,838,21.1,0,0,0,3,1,1,299.3704687,375.4892578,594.6824341
04/09/2018,500,0,21.4,97,0.1,404,20.8,0,0,0,3,1,1,270.7395182,328.2837219,338.9726257
04/09/2018,486,1,21.3,97,1.1,570,20.7,0,0,0,3,1,1,265.1973292,375.8980408,309.4821167
04/09/2018,324,2,20.9,96,0.4,970,20.2,0,0,0,3,1,1,264.5408886,307.8094482,292.3508301
04/09/2018,223,3,20.6,97,0.2,500,20.1,0,0,0,3,1,1,237.6729651,267.4017334,214.7086639
04/09/2018,186,4,20.4,97,2.7,704,19.9,0,0,0,3,1,1,206.1900544,205.0245514,130.1467133
04/09/2018,219,5,20.2,97,1.2,528,19.7,0,0,0,3,1,1,221.4957003,264.9547119,137.6097412
04/09/2018,602,6,20,97,0,647,19.5,0,0,0,3,1,1,224.2576663,276.8990173,175.5097961
