"Test[not.NA.test.row.index, 1]","Test[not.NA.test.row.index, 3]","Test[not.NA.test.row.index, 2]","predict(XGB, Test[not.NA.test.row.index, 2:14])"
"27/09/2018",11,1019,552.645202636719
"27/09/2018",12,1189,599.464111328125
"27/09/2018",13,1191,619.058349609375
"27/09/2018",14,1305,655.524597167969
"27/09/2018",15,1404,698.807067871094
"27/09/2018",16,1636,671.5458984375
"27/09/2018",17,2189,731.568176269531
"27/09/2018",18,3154,834.863708496094
"27/09/2018",19,2422,756.741821289062
"27/09/2018",20,2098,668.377990722656
"27/09/2018",21,1930,661.667236328125
"27/09/2018",22,1801,661.565063476562
"27/09/2018",23,1222,598.868041992188
"28/09/2018",0,0,343.521331787109
"28/09/2018",1,0,316.185546875
"28/09/2018",2,0,300.022277832031
"28/09/2018",3,0,269.537322998047
"28/09/2018",4,0,265.118316650391
"28/09/2018",5,0,265.118316650391
"28/09/2018",6,0,291.788482666016
"28/09/2018",7,0,480.109497070312
"28/09/2018",8,0,759.978332519531
"28/09/2018",9,0,570.039367675781
"28/09/2018",10,0,494.733154296875
"28/09/2018",11,0,502.939819335938
"28/09/2018",12,0,594.849609375
"28/09/2018",13,0,565.41455078125
"28/09/2018",14,0,598.406921386719
"28/09/2018",15,0,657.165649414062
"28/09/2018",16,0,693.627807617188
"28/09/2018",17,0,676.772705078125
"28/09/2018",18,0,796.101989746094
"28/09/2018",19,0,725.91650390625
"28/09/2018",20,0,670.0029296875
"28/09/2018",21,0,670.977172851562
"28/09/2018",22,0,668.535888671875
"28/09/2018",23,0,618.3662109375
"29/09/2018",0,1037,415.247253417969
"29/09/2018",1,982,424.915161132812
"29/09/2018",2,690,401.426116943359
"29/09/2018",3,493,373.301300048828
"29/09/2018",4,301,352.006408691406
"29/09/2018",5,208,357.745971679688
"29/09/2018",6,290,369.493194580078
"29/09/2018",7,513,562.668395996094
"29/09/2018",8,848,833.456604003906
"29/09/2018",9,1076,543.900146484375
"29/09/2018",10,1071,527.591735839844
"29/09/2018",11,1284,555.302978515625
"29/09/2018",12,1495,594.594665527344
"29/09/2018",13,1752,624.466674804688
"29/09/2018",14,1892,629.075500488281
"29/09/2018",15,2065,661.703369140625
"29/09/2018",16,2254,727.318969726562
"29/09/2018",17,2432,700.524353027344
"29/09/2018",18,2397,810.30078125
"29/09/2018",19,2021,634.473999023438
"29/09/2018",20,1835,546.420471191406
"29/09/2018",21,1781,647.847778320312
"29/09/2018",22,1501,638.915222167969
"29/09/2018",23,1229,612.39013671875
"30/09/2018",0,0,259.927215576172
"30/09/2018",1,0,410.798553466797
"30/09/2018",2,0,412.442413330078
"30/09/2018",3,0,355.630096435547
"30/09/2018",4,0,270.255584716797
"30/09/2018",5,0,278.92724609375
"30/09/2018",6,0,300.012420654297
"30/09/2018",7,0,337.110748291016
"30/09/2018",8,0,840.667602539062
"30/09/2018",9,0,502.811340332031
"30/09/2018",10,0,498.013153076172
"30/09/2018",11,0,393.528289794922
"30/09/2018",12,0,471.753997802734
"30/09/2018",13,0,545.149291992188
"30/09/2018",14,0,602.558715820312
"30/09/2018",15,0,632.604064941406
"30/09/2018",16,0,672.815979003906
"30/09/2018",17,0,709.534240722656
"30/09/2018",18,0,764.082641601562
"30/09/2018",19,0,681.943298339844
"30/09/2018",20,0,611.860168457031
"30/09/2018",21,0,622.906616210938
"30/09/2018",22,0,644.249328613281
"30/09/2018",23,0,559.660949707031
"01/10/2018",0,680,260.361083984375
"01/10/2018",1,402,293.452056884766
"01/10/2018",2,262,227.699478149414
"01/10/2018",3,179,245.043090820312
"01/10/2018",4,143,177.351974487305
"01/10/2018",5,246,177.351974487305
"01/10/2018",6,632,171.410934448242
"01/10/2018",7,1429,441.173675537109
"01/10/2018",8,2101,679.229187011719
"01/10/2018",9,1106,508.645538330078
"01/10/2018",10,856,437.627288818359
"01/10/2018",11,959,492.934509277344
"01/10/2018",12,1138,517.97021484375
"01/10/2018",13,1087,554.863586425781
"01/10/2018",14,1137,596.768188476562
"01/10/2018",15,1258,591.824951171875
"01/10/2018",16,1357,631.335510253906
"01/10/2018",17,1799,605.518981933594
"01/10/2018",18,2857,695.426025390625
"01/10/2018",19,2122,693.371704101562
"01/10/2018",20,1824,616.948059082031
"01/10/2018",21,1777,547.747802734375
"01/10/2018",22,1501,651.317199707031
"01/10/2018",23,1057,505.166717529297
"02/10/2018",0,0,335.285949707031
"02/10/2018",1,0,377.235656738281
"02/10/2018",2,0,350.821411132812
"02/10/2018",3,0,222.274108886719
"02/10/2018",4,0,186.472869873047
"02/10/2018",5,0,194.216201782227
"02/10/2018",6,0,268.018188476562
"02/10/2018",7,0,327.899963378906
"02/10/2018",8,0,760.246887207031
"02/10/2018",9,0,523.144836425781
"02/10/2018",10,0,395.228393554688
"02/10/2018",11,0,482.373870849609
"02/10/2018",12,0,517.97021484375
"02/10/2018",13,0,549.2744140625
"02/10/2018",14,0,557.595825195312
"02/10/2018",15,0,600.386779785156
"02/10/2018",16,0,644.745544433594
"02/10/2018",17,0,709.29052734375
"02/10/2018",18,0,796.265014648438
"02/10/2018",19,0,730.73095703125
"02/10/2018",20,0,624.535278320312
"02/10/2018",21,0,704.150451660156
"02/10/2018",22,0,605.208618164062
"02/10/2018",23,0,472.7314453125
"03/10/2018",0,1040,315.256622314453
"03/10/2018",1,882,389.287750244141
"03/10/2018",2,685,316.371673583984
"03/10/2018",3,497,278.166748046875
"03/10/2018",4,284,210.774169921875
"03/10/2018",5,173,222.965972900391
"03/10/2018",6,278,143.48762512207
"03/10/2018",7,440,249.855453491211
"03/10/2018",8,762,461.853912353516
"03/10/2018",9,966,485.833465576172
"03/10/2018",10,1113,393.356262207031
"03/10/2018",11,1248,403.266937255859
"03/10/2018",12,1634,469.530151367188
"03/10/2018",13,1849,472.29052734375
"03/10/2018",14,1995,536.152404785156
"03/10/2018",15,2200,572.817687988281
"03/10/2018",16,2112,618.344421386719
"03/10/2018",17,2400,653.830261230469
"03/10/2018",18,2235,684.192260742188
"03/10/2018",19,1792,603.476806640625
"03/10/2018",20,1744,530.968811035156
"03/10/2018",21,1594,540.023071289062
"03/10/2018",22,1393,513.414489746094
"03/10/2018",23,1033,576.774169921875
"04/10/2018",0,0,424.430358886719
"04/10/2018",1,0,426.748352050781
"04/10/2018",2,0,393.074584960938
"04/10/2018",3,0,320.427307128906
"04/10/2018",4,0,192.143142700195
"04/10/2018",5,0,257.084075927734
"04/10/2018",6,0,301.122802734375
"04/10/2018",7,0,475.888916015625
"04/10/2018",8,0,774.609558105469
"04/10/2018",9,0,498.238403320312
"04/10/2018",10,0,531.631774902344
"04/10/2018",11,0,515.048645019531
"04/10/2018",12,0,573.8017578125
"04/10/2018",13,0,649.622131347656
"04/10/2018",14,0,650.691650390625
"04/10/2018",15,0,675.702697753906
"04/10/2018",16,0,704.225646972656
"04/10/2018",17,0,730.916748046875
"04/10/2018",18,0,827.506530761719
"04/10/2018",19,0,744.525756835938
"04/10/2018",20,0,614.261474609375
"04/10/2018",21,0,633.966125488281
"04/10/2018",22,0,671.819763183594
"04/10/2018",23,0,595.016418457031
"05/10/2018",0,973,388.005218505859
"05/10/2018",1,735,415.378295898438
"05/10/2018",2,515,371.355590820312
"05/10/2018",3,329,263.935729980469
"05/10/2018",4,221,205.544372558594
"05/10/2018",5,223,197.868988037109
"05/10/2018",6,531,251.923538208008
"05/10/2018",7,282,442.233551025391
"05/10/2018",8,208,605.399536132812
"05/10/2018",9,47,478.601501464844
"05/10/2018",10,33,339.717315673828
"05/10/2018",11,29,268.511627197266
"05/10/2018",12,23,312.867584228516
"05/10/2018",13,22,352.432525634766
"05/10/2018",14,17,342.498779296875
"05/10/2018",15,8,334.634033203125
"05/10/2018",16,28,321.542266845703
"05/10/2018",17,66,355.541625976562
"05/10/2018",18,74,450.446105957031
"05/10/2018",19,55,282.683258056641
"05/10/2018",20,44,240.918060302734
"05/10/2018",21,32,331.30908203125
"05/10/2018",22,23,315.572540283203
"05/10/2018",23,4,421.542724609375
"06/10/2018",0,0,337.982116699219
"06/10/2018",1,0,294.644866943359
"06/10/2018",2,0,354.323394775391
"06/10/2018",3,0,193.560607910156
"06/10/2018",4,0,184.317642211914
"06/10/2018",5,0,156.534027099609
"06/10/2018",6,0,157.995071411133
"06/10/2018",7,5,304.397583007812
"06/10/2018",8,6,481.640106201172
"06/10/2018",9,5,146.847061157227
"06/10/2018",10,2,271.290557861328
"06/10/2018",11,20,323.446228027344
"06/10/2018",12,130,331.964935302734
"06/10/2018",13,529,401.917297363281
"06/10/2018",14,941,622.441040039062
"06/10/2018",15,1236,571.187744140625
"06/10/2018",16,1601,595.23828125
"06/10/2018",17,1870,717.29052734375
"06/10/2018",18,2012,813.147705078125
"06/10/2018",19,1761,731.513610839844
"06/10/2018",20,1567,670.0029296875
"06/10/2018",21,1731,585.223999023438
"06/10/2018",22,1459,581.556396484375
"06/10/2018",23,1162,713.719421386719
"07/10/2018",0,1049,368.148681640625
"07/10/2018",1,768,455.251098632812
"07/10/2018",2,538,369.981964111328
"07/10/2018",3,372,334.416412353516
"07/10/2018",4,255,235.992691040039
"07/10/2018",5,146,243.384017944336
"07/10/2018",6,189,205.885070800781
"07/10/2018",7,345,380.39892578125
"07/10/2018",8,589,768.250732421875
"07/10/2018",9,753,529.468383789062
"07/10/2018",10,932,409.075134277344
"07/10/2018",11,1188,415.730133056641
"07/10/2018",12,1516,506.842010498047
"07/10/2018",13,1714,542.124877929688
"07/10/2018",14,1987,568.191162109375
"07/10/2018",15,2167,653.833374023438
"07/10/2018",16,2270,708.256774902344
"07/10/2018",17,2255,696.927612304688
"07/10/2018",18,2069,754.084777832031
"07/10/2018",19,1608,714.36279296875
"07/10/2018",20,1519,592.80810546875
"07/10/2018",21,1385,651.159362792969
"07/10/2018",22,1160,625.807800292969
"07/10/2018",23,840,571.154418945312
"08/10/2018",0,711,294.964263916016
"08/10/2018",1,390,315.281768798828
"08/10/2018",2,265,275.531311035156
"08/10/2018",3,192,243.345092773438
"08/10/2018",4,123,246.868927001953
"08/10/2018",5,215,239.307723999023
"08/10/2018",6,503,370.818695068359
"08/10/2018",7,1206,524.886657714844
"08/10/2018",8,2005,833.456604003906
"08/10/2018",9,1166,505.587158203125
"08/10/2018",10,943,441.112731933594
"08/10/2018",11,1117,501.241149902344
"08/10/2018",12,1238,487.650085449219
"08/10/2018",13,1303,515.933959960938
"08/10/2018",14,1358,579.553283691406
"08/10/2018",15,1502,576.295776367188
"08/10/2018",16,1603,648.126098632812
"08/10/2018",17,2127,636.210327148438
"08/10/2018",18,2787,842.495849609375
"08/10/2018",19,2150,726.465087890625
"08/10/2018",20,1838,652.49560546875
"08/10/2018",21,1788,615.284484863281
"08/10/2018",22,1636,661.565063476562
"08/10/2018",23,1196,572.281921386719
"09/10/2018",0,0,224.486053466797
"09/10/2018",1,0,348.816833496094
"09/10/2018",2,0,327.762420654297
"09/10/2018",3,0,284.188934326172
"09/10/2018",4,0,252.692428588867
"09/10/2018",5,0,237.467681884766
"09/10/2018",6,0,268.814331054688
"09/10/2018",7,0,455.259521484375
"09/10/2018",8,0,524.533142089844
"09/10/2018",9,0,448.848693847656
"09/10/2018",10,0,462.235168457031
"09/10/2018",11,0,508.743713378906
"09/10/2018",12,0,510.934448242188
"09/10/2018",13,0,542.902404785156
"09/10/2018",14,0,590.941711425781
"09/10/2018",15,0,599.749267578125
"09/10/2018",16,0,655.360961914062
"09/10/2018",17,0,633.329772949219
"09/10/2018",18,0,701.330871582031
"09/10/2018",19,0,588.6904296875
"09/10/2018",20,0,535.543212890625
"09/10/2018",21,0,535.340637207031
"09/10/2018",22,0,518.982299804688
"09/10/2018",23,0,505.22412109375
"10/10/2018",0,643,317.304870605469
"10/10/2018",1,144,326.845794677734
"10/10/2018",2,55,281.572021484375
"10/10/2018",3,90,261.384826660156
"10/10/2018",4,82,219.622268676758
"10/10/2018",5,152,197.533477783203
"10/10/2018",6,441,258.138610839844
"10/10/2018",7,1220,363.251312255859
"10/10/2018",8,2082,521.077453613281
"10/10/2018",9,1097,466.956268310547
"10/10/2018",10,792,413.242980957031
"10/10/2018",11,914,520.353210449219
"10/10/2018",12,1006,512.681213378906
"10/10/2018",13,1015,564.133117675781
"10/10/2018",14,1041,629.154113769531
"10/10/2018",15,1171,625.514526367188
"10/10/2018",16,1363,581.968139648438
"10/10/2018",17,1775,614.491638183594
"10/10/2018",18,2514,734.291137695312
"10/10/2018",19,1723,696.187561035156
"10/10/2018",20,1489,620.546447753906
"10/10/2018",21,1445,621.62744140625
"10/10/2018",22,1255,584.802551269531
"10/10/2018",23,901,556.964233398438
"11/10/2018",0,707,304.280792236328
"11/10/2018",1,541,219.777465820312
"11/10/2018",2,341,363.083190917969
"11/10/2018",3,218,317.483795166016
"11/10/2018",4,145,290.103088378906
"11/10/2018",5,197,305.670166015625
"11/10/2018",6,518,319.725006103516
"11/10/2018",7,1233,415.907043457031
"11/10/2018",8,2000,649.12841796875
"11/10/2018",9,1070,564.722229003906
"11/10/2018",10,792,494.755340576172
"11/10/2018",11,926,569.752990722656
"11/10/2018",12,967,624.308837890625
"11/10/2018",13,1000,600.066833496094
"11/10/2018",14,991,646.325561523438
"11/10/2018",15,1054,592.040283203125
"11/10/2018",16,1284,632.14013671875
"11/10/2018",17,1685,636.416564941406
"11/10/2018",18,2378,710.031494140625
"11/10/2018",19,1614,718.195129394531
"11/10/2018",20,1389,524.282409667969
"11/10/2018",21,1398,626.828796386719
"11/10/2018",22,1221,596.503601074219
"11/10/2018",23,857,521.285522460938
"12/10/2018",0,706,314.613037109375
"12/10/2018",1,531,302.963073730469
"12/10/2018",2,409,323.680877685547
"12/10/2018",3,225,158.278244018555
"12/10/2018",4,168,231.970550537109
"12/10/2018",5,183,221.920791625977
"12/10/2018",6,412,258.820251464844
"12/10/2018",7,1142,427.847839355469
"12/10/2018",8,1996,654.490295410156
"12/10/2018",9,1106,504.965881347656
"12/10/2018",10,877,523.423156738281
"12/10/2018",11,959,540.310546875
"12/10/2018",12,1073,481.02587890625
"12/10/2018",13,1110,500.336669921875
"12/10/2018",14,1187,521.849426269531
"12/10/2018",15,1322,550.234985351562
"12/10/2018",16,1488,522.525207519531
"12/10/2018",17,1902,665.802795410156
"12/10/2018",18,2618,827.197814941406
"12/10/2018",19,1804,728.749633789062
"12/10/2018",20,1440,578.348876953125
"12/10/2018",21,1292,653.556274414062
"12/10/2018",22,1347,664.897216796875
"12/10/2018",23,940,521.35400390625
"13/10/2018",0,835,342.559295654297
"13/10/2018",1,739,242.103363037109
"13/10/2018",2,512,341.518646240234
"13/10/2018",3,374,285.609924316406
"13/10/2018",4,226,241.584686279297
"13/10/2018",5,148,237.895385742188
"13/10/2018",6,209,215.995483398438
"13/10/2018",7,412,262.607269287109
"13/10/2018",8,728,740.195495605469
"13/10/2018",9,853,471.250305175781
"13/10/2018",10,1037,466.295166015625
"13/10/2018",11,1179,440.983154296875
"13/10/2018",12,1402,451.548156738281
"13/10/2018",13,1652,483.665496826172
"13/10/2018",14,1712,487.238128662109
"13/10/2018",15,1846,427.692047119141
"13/10/2018",16,1916,483.439147949219
"13/10/2018",17,1995,566.667907714844
"13/10/2018",18,1695,740.67626953125
"13/10/2018",19,1381,636.938415527344
"13/10/2018",20,1261,561.782104492188
"13/10/2018",21,1312,571.359619140625
"13/10/2018",22,1147,516.579162597656
"13/10/2018",23,971,413.748229980469
"14/10/2018",0,811,263.974517822266
"14/10/2018",1,584,331.426696777344
"14/10/2018",2,429,304.554901123047
"14/10/2018",3,308,263.720428466797
"14/10/2018",4,185,238.799987792969
"14/10/2018",5,110,233.045547485352
"14/10/2018",6,150,269.938629150391
"14/10/2018",7,304,389.049011230469
"14/10/2018",8,556,540.905944824219
"14/10/2018",9,775,417.651947021484
"14/10/2018",10,847,317.244781494141
"14/10/2018",11,1056,364.809509277344
"14/10/2018",12,1394,413.211090087891
"14/10/2018",13,1593,480.575317382812
"14/10/2018",14,1767,548.209777832031
"14/10/2018",15,1948,551.183349609375
"14/10/2018",16,2097,630.294494628906
"14/10/2018",17,1990,666.931457519531
"14/10/2018",18,1662,724.080322265625
"14/10/2018",19,1377,603.973876953125
"14/10/2018",20,1306,563.876708984375
"14/10/2018",21,1261,522.1474609375
"14/10/2018",22,1029,578.292358398438
"14/10/2018",23,810,543.187683105469
"15/10/2018",0,638,374.059173583984
"15/10/2018",1,393,372.287567138672
"15/10/2018",2,272,350.114715576172
"15/10/2018",3,171,267.720184326172
"15/10/2018",4,152,234.558639526367
"15/10/2018",5,209,184.181137084961
"15/10/2018",6,504,194.781677246094
"15/10/2018",7,1271,381.021057128906
"15/10/2018",8,2070,482.971557617188
"15/10/2018",9,1119,470.3642578125
"15/10/2018",10,837,419.261352539062
"15/10/2018",11,910,442.079620361328
"15/10/2018",12,1052,410.520233154297
"15/10/2018",13,1058,373.900024414062
"15/10/2018",14,1121,423.657806396484
"15/10/2018",15,1183,464.548400878906
"15/10/2018",16,1413,525.541076660156
"15/10/2018",17,1773,520.507873535156
"15/10/2018",18,2635,623.877502441406
"15/10/2018",19,1911,545.744201660156
"15/10/2018",20,1659,404.218566894531
"15/10/2018",21,1556,432.461120605469
"15/10/2018",22,1377,463.736328125
"15/10/2018",23,914,530.726806640625
"16/10/2018",0,726,331.744873046875
"16/10/2018",1,568,330.815795898438
"16/10/2018",2,427,303.571441650391
"16/10/2018",3,253,231.581390380859
"16/10/2018",4,145,228.803482055664
"16/10/2018",5,202,226.714630126953
"16/10/2018",6,491,207.608062744141
"16/10/2018",7,1216,361.680114746094
"16/10/2018",8,2134,752.740051269531
"16/10/2018",9,1177,428.693572998047
"16/10/2018",10,854,379.577667236328
"16/10/2018",11,914,470.227691650391
"16/10/2018",12,1063,366.908386230469
"16/10/2018",13,1108,508.582916259766
"16/10/2018",14,1113,490.771911621094
"16/10/2018",15,1203,553.048950195312
"16/10/2018",16,1407,591.486694335938
"16/10/2018",17,1811,625.017333984375
"16/10/2018",18,2716,803.534423828125
"16/10/2018",19,1867,663.953979492188
"16/10/2018",20,1568,577.744689941406
"16/10/2018",21,1618,592.844665527344
"16/10/2018",22,1425,577.853210449219
"16/10/2018",23,950,504.571166992188
"17/10/2018",0,739,374.390563964844
"17/10/2018",1,600,374.875366210938
"17/10/2018",2,381,284.166900634766
"17/10/2018",3,239,218.302337646484
"17/10/2018",4,157,241.749176025391
"17/10/2018",5,210,250.712692260742
"17/10/2018",6,503,194.781677246094
"17/10/2018",7,1213,449.552368164062
"17/10/2018",8,2202,650.94091796875
"17/10/2018",9,1200,482.966735839844
"17/10/2018",10,842,410.930145263672
"17/10/2018",11,961,509.065979003906
"17/10/2018",12,1088,581.013671875
"17/10/2018",13,1115,548.336608886719
"17/10/2018",14,1083,561.812194824219
"17/10/2018",15,1175,624.594482421875
"17/10/2018",16,1409,673.412658691406
"17/10/2018",17,1896,654.947204589844
"17/10/2018",18,2445,787.333801269531
"17/10/2018",19,1819,704.678161621094
"17/10/2018",20,1558,617.211669921875
"17/10/2018",21,1493,590.406982421875
"17/10/2018",22,1278,517.508483886719
"17/10/2018",23,896,544.63916015625
"18/10/2018",0,694,391.481353759766
"18/10/2018",1,579,399.428894042969
"18/10/2018",2,385,412.442413330078
"18/10/2018",3,244,319.534210205078
"18/10/2018",4,165,352.659240722656
"18/10/2018",5,185,342.994323730469
"18/10/2018",6,458,212.267547607422
"18/10/2018",7,1191,347.984222412109
"18/10/2018",8,2154,658.156188964844
"18/10/2018",9,1165,573.569030761719
"18/10/2018",10,864,532.144958496094
"18/10/2018",11,917,576.403076171875
"18/10/2018",12,1132,596.3515625
"18/10/2018",13,1152,600.64990234375
"18/10/2018",14,1122,676.054077148438
"18/10/2018",15,1203,658.673095703125
"18/10/2018",16,1473,692.386352539062
"18/10/2018",17,1804,735.900024414062
"18/10/2018",18,2499,824.789672851562
"18/10/2018",19,1878,712.817260742188
"18/10/2018",20,1528,624.447509765625
"18/10/2018",21,1466,636.817443847656
"18/10/2018",22,1302,536.432800292969
"18/10/2018",23,944,525.861999511719
"19/10/2018",0,783,429.857055664062
"19/10/2018",1,653,418.206848144531
"19/10/2018",2,433,415.893280029297
"19/10/2018",3,262,380.820739746094
"19/10/2018",4,184,268.366546630859
"19/10/2018",5,162,309.19189453125
"19/10/2018",6,491,378.993865966797
"19/10/2018",7,1188,402.612213134766
"19/10/2018",8,2113,701.303466796875
"19/10/2018",9,1191,483.210876464844
"19/10/2018",10,850,508.327087402344
"19/10/2018",11,981,532.790466308594
"19/10/2018",12,1161,546.071594238281
"19/10/2018",13,1190,567.661499023438
"19/10/2018",14,1221,546.555236816406
"19/10/2018",15,1390,579.251159667969
"19/10/2018",16,1527,656.134826660156
"19/10/2018",17,1939,685.450012207031
"19/10/2018",18,2631,807.320495605469
"19/10/2018",19,1769,656.93408203125
"19/10/2018",20,1512,624.447509765625
"19/10/2018",21,1457,666.892822265625
"19/10/2018",22,1331,693.736511230469
"19/10/2018",23,1018,598.757263183594
"20/10/2018",0,891,373.924652099609
"20/10/2018",1,774,309.382141113281
"20/10/2018",2,522,277.272918701172
"20/10/2018",3,386,223.387710571289
"20/10/2018",4,246,192.143142700195
"20/10/2018",5,154,259.383483886719
"20/10/2018",6,219,262.044006347656
"20/10/2018",7,427,370.476104736328
"20/10/2018",8,784,718.896362304688
"20/10/2018",9,921,495.373748779297
"20/10/2018",10,997,441.564331054688
"20/10/2018",11,1175,458.208374023438
"20/10/2018",12,1407,459.721588134766
"20/10/2018",13,1585,501.289733886719
"20/10/2018",14,1649,558.015808105469
"20/10/2018",15,1760,503.190368652344
"20/10/2018",16,1813,639.938171386719
"20/10/2018",17,1949,662.331237792969
"20/10/2018",18,1707,790.987365722656
"20/10/2018",19,1407,711.97998046875
"20/10/2018",20,1270,606.823364257812
"20/10/2018",21,1249,620.650756835938
"20/10/2018",22,1141,550.142150878906
"20/10/2018",23,922,466.976806640625
"21/10/2018",0,848,294.656494140625
"21/10/2018",1,622,305.132141113281
"21/10/2018",2,428,283.591827392578
"21/10/2018",3,342,195.050933837891
"21/10/2018",4,206,229.633117675781
"21/10/2018",5,146,252.223434448242
"21/10/2018",6,172,286.250701904297
"21/10/2018",7,315,454.960144042969
"21/10/2018",8,534,705.941101074219
"21/10/2018",9,679,471.3525390625
"21/10/2018",10,936,472.286071777344
"21/10/2018",11,1055,474.407745361328
"21/10/2018",12,1417,475.549468994141
"21/10/2018",13,1519,493.157836914062
"21/10/2018",14,1642,577.622436523438
"21/10/2018",15,1891,502.576538085938
"21/10/2018",16,1976,602.624938964844
"21/10/2018",17,1883,678.245422363281
"21/10/2018",18,1618,791.46630859375
"21/10/2018",19,1464,710.564270019531
"21/10/2018",20,1306,618.062377929688
"21/10/2018",21,1158,563.305114746094
"21/10/2018",22,1025,543.5439453125
"21/10/2018",23,724,462.025268554688
"22/10/2018",0,623,172.123382568359
"22/10/2018",1,372,244.674743652344
"22/10/2018",2,253,153.039184570312
"22/10/2018",3,175,213.612243652344
"22/10/2018",4,110,199.428176879883
"22/10/2018",5,202,214.196884155273
"22/10/2018",6,513,240.640762329102
"22/10/2018",7,1244,433.613403320312
"22/10/2018",8,2111,718.549926757812
"22/10/2018",9,1104,496.625762939453
"22/10/2018",10,817,460.960968017578
"22/10/2018",11,941,413.102020263672
"22/10/2018",12,1034,375.110107421875
"22/10/2018",13,1064,457.387542724609
"22/10/2018",14,1122,468.449951171875
"22/10/2018",15,1167,435.012756347656
"22/10/2018",16,1464,490.980529785156
"22/10/2018",17,1904,536.583435058594
"22/10/2018",18,2613,764.750549316406
"22/10/2018",19,1860,653.997802734375
"22/10/2018",20,1593,565.09814453125
"22/10/2018",21,1513,568.710327148438
"22/10/2018",22,1360,529.604675292969
"22/10/2018",23,916,379.738128662109
"23/10/2018",0,726,369.550720214844
"23/10/2018",1,547,326.3681640625
"23/10/2018",2,356,379.984924316406
"23/10/2018",3,243,320.571319580078
"23/10/2018",4,170,314.9658203125
"23/10/2018",5,193,302.516937255859
"23/10/2018",6,456,303.953674316406
"23/10/2018",7,839,402.076843261719
"23/10/2018",8,1423,586.303527832031
"23/10/2018",9,1026,466.825134277344
"23/10/2018",10,735,459.133575439453
"23/10/2018",11,81,368.906860351562
"23/10/2018",12,363,242.33381652832
"23/10/2018",13,652,542.8857421875
"23/10/2018",14,837,528.718811035156
"23/10/2018",15,1010,540.839111328125
"23/10/2018",16,1294,565.869934082031
"23/10/2018",17,1604,495.452362060547
"23/10/2018",18,2415,697.073059082031
"23/10/2018",19,1685,625.158203125
"23/10/2018",20,1433,598.093078613281
"23/10/2018",21,1380,582.413757324219
"23/10/2018",22,1257,585.390380859375
"23/10/2018",23,876,480.487884521484
"24/10/2018",0,708,365.158660888672
"24/10/2018",1,573,363.163482666016
"24/10/2018",2,371,345.869567871094
"24/10/2018",3,249,278.195678710938
"24/10/2018",4,162,246.28434753418
"24/10/2018",5,164,237.235260009766
"24/10/2018",6,453,264.554351806641
"24/10/2018",7,1165,334.909790039062
"24/10/2018",8,2108,610.433227539062
"24/10/2018",9,1151,444.282836914062
"24/10/2018",10,811,439.296142578125
"24/10/2018",11,940,358.544128417969
"24/10/2018",12,1126,511.122589111328
"24/10/2018",13,1106,565.380432128906
"24/10/2018",14,1150,605.142517089844
"24/10/2018",15,1161,576.998718261719
"24/10/2018",16,1492,672.663269042969
"24/10/2018",17,1904,652.500549316406
"24/10/2018",18,2612,774.681030273438
"24/10/2018",19,1827,698.631225585938
"24/10/2018",20,1556,539.6494140625
"24/10/2018",21,1464,606.051513671875
"24/10/2018",22,1281,492.328430175781
"24/10/2018",23,884,455.196594238281
"25/10/2018",0,729,273.715148925781
"25/10/2018",1,572,277.962371826172
"25/10/2018",2,421,340.762725830078
"25/10/2018",3,266,222.274108886719
"25/10/2018",4,161,246.612701416016
"25/10/2018",5,193,259.531372070312
"25/10/2018",6,450,277.956512451172
"25/10/2018",7,1251,372.84765625
"25/10/2018",8,2070,599.935974121094
"25/10/2018",9,1168,503.321228027344
"25/10/2018",10,779,437.57666015625
"25/10/2018",11,956,475.920532226562
"25/10/2018",12,1188,514.421081542969
"25/10/2018",13,1154,489.946350097656
"25/10/2018",14,1192,543.47314453125
"25/10/2018",15,1275,595.385681152344
"25/10/2018",16,1528,610.230773925781
"25/10/2018",17,1961,642.605102539062
"25/10/2018",18,2632,790.036987304688
"25/10/2018",19,1968,671.691650390625
"25/10/2018",20,1596,588.902160644531
"25/10/2018",21,1513,598.262573242188
"25/10/2018",22,1316,627.130554199219
"25/10/2018",23,919,568.320434570312
"26/10/2018",0,753,294.886901855469
"26/10/2018",1,629,270.325286865234
"26/10/2018",2,434,271.64892578125
"26/10/2018",3,327,186.447616577148
"26/10/2018",4,185,214.465682983398
"26/10/2018",5,178,214.483520507812
"26/10/2018",6,376,256.996398925781
"26/10/2018",7,556,439.628204345703
"26/10/2018",8,556,507.330291748047
"26/10/2018",9,144,495.140258789062
"26/10/2018",10,191,472.013519287109
"26/10/2018",11,54,411.153045654297
"26/10/2018",12,29,314.257110595703
"26/10/2018",13,18,391.928619384766
"26/10/2018",14,147,291.733123779297
"26/10/2018",15,576,555.554809570312
"26/10/2018",16,900,620.895263671875
"26/10/2018",17,1386,567.828125
"26/10/2018",18,1882,667.299133300781
"26/10/2018",19,1228,608.361450195312
"26/10/2018",20,1003,479.2412109375
"26/10/2018",21,542,581.664367675781
"26/10/2018",22,680,574.34033203125
"26/10/2018",23,603,539.211547851562
"27/10/2018",0,640,347.880981445312
"27/10/2018",1,585,267.766571044922
"27/10/2018",2,478,233.753189086914
"27/10/2018",3,346,203.994384765625
"27/10/2018",4,233,171.783233642578
"27/10/2018",5,146,299.504089355469
"27/10/2018",6,197,247.996810913086
